City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,all_median_household_income_2019,all_change_in_median_household_income_between_2000_and_2019,all_median_non-family_income_2019,all_change_in_median_non-family_income_between_2000_and_2019,all_median_per_capita_income_2019,all_change_in_median_per_capita_income_between_2000_and_2019,white_median_household_income_2019,white_change_in_median_household_income_between_2000_and_2019,white_median_non-family_income_2019,white_change_in_median_non-family_income_between_2000_and_2019,white_median_per_capita_income_2019,white_change_in_median_per_capita_income_between_2000_and_2019,black_or_african_american_median_household_income_2019,black_or_african_american_change_in_median_household_income_between_2000_and_2019,black_or_african_american_median_non-family_income_2019,black_or_african_american_change_in_median_non-family_income_between_2000_and_2019,black_or_african_american_median_per_capita_income_2019,black_or_african_american_change_in_median_per_capita_income_between_2000_and_2019,asian_median_household_income_2019,asian_change_in_median_household_income_between_2000_and_2019,asian_median_non-family_income_2019,asian_change_in_median_non-family_income_between_2000_and_2019,asian_median_per_capita_income_2019,asian_change_in_median_per_capita_income_between_2000_and_2019,hispanic_or_latino_median_household_income_2019,hispanic_or_latino_change_in_median_household_income_between_2000_and_2019,hispanic_or_latino_median_non-family_income_2019,hispanic_or_latino_change_in_median_non-family_income_between_2000_and_2019,hispanic_or_latino_median_per_capita_income_2019,hispanic_or_latino_change_in_median_per_capita_income_between_2000_and_2019,american_indian_and_alaska_native_median_household_income_2019,american_indian_and_alaska_native_change_in_median_household_income_between_2000_and_2019,american_indian_and_alaska_native_median_non-family_income_2019,american_indian_and_alaska_native_change_in_median_non-family_income_between_2000_and_2019,american_indian_and_alaska_native_median_per_capita_income_2019,american_indian_and_alaska_native_change_in_median_per_capita_income_between_2000_and_2019,multirace_median_household_income_2019,multirace_change_in_median_household_income_between_2000_and_2019,multirace_median_non-family_income_2019,multirace_change_in_median_non-family_income_between_2000_and_2019,multirace_median_per_capita_income_2019,multirace_change_in_median_per_capita_income_between_2000_and_2019,other_median_household_income_2019,other_change_in_median_household_income_between_2000_and_2019,other_median_non-family_income_2019,other_change_in_median_non-family_income_between_2000_and_2019,other_median_per_capita_income_2019,other_change_in_median_per_capita_income_between_2000_and_2019,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017
1840021499,Vallejo,California,CA,Solano,06095,38.1133,-122.2358,173256,1524,94592 94590 94591 94589,"$71,265",+42.4%,"$48,192",+60.4%,"$33,208",+62.7%,"$70,275",+49.6%,"$40,878",+32.0%,"$37,497",+53.5%,"$62,816",+41.3%,"$52,626",+90.8%,"$33,228",+73.0%,"$97,139",+42.0%,"$53,584",+77.3%,"$34,839",+71.3%,"$63,189",+35.6%,"$53,528",+62.4%,"$21,690",+50.5%,"$176,262",N,"$22,129",Â -2.7%,"$25,126",+41.7%,"$72,311",+57.6%,"$52,998",+114.8%,"$26,330",+106.4%,"$63,603",N,"$67,944",+69.5%,"$21,547",+58.1%,19.44%,19.67%,22.33%
1840020577,Garden Grove,California,CA,Orange,06059,33.7787,-117.9601,171644,3690,92844 92843 92840 92841 92845 92842 92846,"$72,240",+51.3%,"$40,075",+30.4%,"$26,704",+64.7%,"$78,985",+55.9%,"$50,039",+58.1%,"$28,772",+41.6%,"$67,675",+47.2%,"$54,461",+40.5%,"$16,755",Â -9.2%,"$61,837",+40.2%,"$20,784",+6.7%,"$25,280",+90.6%,"$75,827",+72.0%,"$42,547",+35.9%,"$21,530",+106.3%,"$109,812",N,"$39,463",N,"$32,160",N,"$71,472",+57.6%,"$34,378",+20.0%,"$21,797",+68.1%,"$71,893",N,"$34,862",Â -4.8%,"$25,906",+146.4%,19.44%,19.67%,22.33%
1840020076,Medford,Oregon,OR,Jackson,41029,42.3372,-122.8537,170876,1243,97504 97501,"$54,737",+50.0%,"$34,241",+51.3%,"$29,367",+45.6%,"$54,222",+45.9%,"$36,292",+58.4%,"$29,586",+38.5%,"$59,840",+109.7%,"$95,513",N,"$44,830",N,"$127,163",N,"$85,034",N,"$28,294",+89.1%,"$43,264",+47.4%,"$37,386",+83.1%,"$17,720",+110.1%,"$49,099",+85.4%,"$39,519",N,"$14,799",+17.8%,"$64,160",+148.5%,"$19,498",Â -24.7%,"$20,728",+130.3%,"$73,117",N,"$56,430",N,"$24,040",N,19.07%,22.00%,19.33%
1840016196,Cary,North Carolina,NC,Wake,37183,35.7820,-78.8191,170282,1119,27560 27511 27518 27519 27513 27512,"$106,304",+41.5%,"$55,488",+22.7%,"$54,151",+64.2%,"$111,189",+44.0%,"$56,078",+21.7%,"$55,959",+62.2%,"$68,090",+40.0%,"$47,752",+43.1%,"$39,356",+55.5%,"$135,371",+62.4%,"$71,194",+16.3%,"$60,150",+90.3%,"$60,265",+31.5%,"$48,848",+51.6%,"$25,785",+54.7%,"$81,726",+38.9%,"$82,972",+148.3%,"$50,884",+149.4%,"$111,358",+138.6%,"$122,542",N,"$38,927",+127.9%,"$70,092",N,"$33,505",Â -12.6%,"$14,943",+4.0%,20.19%,20.00%,19.33%
1840019305,Corona,California,CA,Riverside,06065,33.8616,-117.5649,169868,1640,92882 92880 92881 92879 92877 92878,"$86,790",+45.6%,"$50,985",+29.1%,"$34,370",+63.7%,"$96,122",+56.9%,"$50,191",+26.4%,"$35,710",+52.2%,"$110,092",+75.0%,"$43,341",Â -3.0%,"$33,768",+55.3%,"$125,810",+71.9%,"$117,724",N,"$53,335",+136.9%,"$72,062",+49.4%,"$64,206",+80.4%,"$23,628",+71.6%,"$67,544",+24.4%,"$39,712",+101.1%,"$48,776",+126.9%,"$91,823",+73.6%,"$95,736",N,"$31,060",+114.6%,"$63,247",N,"$62,721",+81.9%,"$20,653",+54.7%,19.44%,19.67%,22.33%
1840002983,Manchester,New Hampshire,NH,Hillsborough,33011,42.9848,-71.4447,162877,1315,03109 03104 03101 03103 03102 03105 03108 03111,"$64,162",+57.4%,"$50,446",+84.3%,"$34,630",+63.0%,"$64,517",+56.2%,"$51,133",+85.0%,"$36,900",+67.6%,"$56,233",+61.0%,"$9,756",Â -64.2%,"$24,568",+113.7%,"$77,895",+74.8%,"$22,680",Â -13.9%,"$26,812",+50.4%,"$40,042",+16.0%,"$40,446",+126.8%,"$17,623",+57.8%,"$36,723",Â -22.7%,"$22,772",Â -29.6%,"$58,753",N,"$74,281",N,"$55,015",N,"$18,946",+71.3%,"$26,808",N,"$78,230",N,"$10,972",+12.2%,23.15%,13.97%,19.83%
1840007239,Champaign,Illinois,IL,Champaign,17019,40.1144,-88.2735,159443,1503,61822 61820 61821 61824 61825 61826,"$47,379",+44.5%,"$33,317",+66.4%,"$28,817",+54.4%,"$51,405",+40.7%,"$39,927",+83.4%,"$29,685",+41.1%,"$27,751",+19.0%,"$18,155",+22.9%,"$18,748",+55.4%,"$30,746",+73.0%,"$21,346",N,"$34,991",N,"$40,481",+70.7%,"$43,648",N,"$25,672",+106.4%,"$4,993",Â -69.0%,"$2,788",Â -90.8%,"$7,811",Â -39.4%,"$52,875",+95.4%,"$70,127",N,"$37,032",N,"$107,710",N,"$57,455",N,"$27,957",N,19.81%,19.33%,20.67%
1840003837,Alexandria,Virginia,VA,Alexandria,51510,38.8185,-77.0861,159428,4121,22302 22301 22304 22305 22311 22314 20598 22320 22331 22332 22333 22334,"$103,284",+84.3%,"$90,233",+82.9%,"$68,439",+81.8%,"$123,604",+84.9%,"$93,201",+72.4%,"$84,772",+71.4%,"$80,640",+111.7%,"$81,532",+137.7%,"$39,877",+86.1%,"$108,705",+143.5%,"$87,895",+123.6%,"$58,534",N,"$74,762",+64.2%,"$84,459",+88.2%,"$43,103",N,"$77,642",+89.4%,"$156,580",N,"$51,221",+86.2%,"$62,130",+68.3%,"$66,313",+80.6%,"$34,269",+74.9%,"$75,805",N,"$81,221",+116.9%,"$24,263",+69.0%,20.93%,18.33%,20.33%
1840020293,Hayward,California,CA,Alameda,06001,37.6328,-122.0772,159203,1349,94541 94542 94545 94544 94540 94543 94557,"$96,886",+89.3%,"$64,818",+81.7%,"$37,243",+89.1%,"$91,250",+82.0%,"$65,314",+91.5%,"$41,906",+85.2%,"$70,985",+46.3%,"$64,694",+71.5%,"$33,819",+54.7%,"$123,356",+101.5%,"$68,162",+83.2%,"$42,081",+106.8%,"$92,378",+81.7%,"$56,351",+75.4%,"$27,848",+106.9%,"$113,707",+77.0%,"$119,267",+127.4%,"$40,295",+94.6%,"$102,845",+124.7%,"$123,151",N,"$29,587",+115.3%,"$92,238",N,"$55,862",+46.4%,"$27,930",+107.8%,19.44%,19.67%,22.33%
1840009517,Springfield,Illinois,IL,Sangamon,17167,39.7710,-89.6538,158509,723,62711 62712 62702 62703 62701 62707 62704 62705 62706 62715 62716 62719 62722 62726 62736 62739 62756 62757 62761 62762 62763 62764 62765 62766 62767 62769 62776 62777 62781 62786 62796,"$54,484",+38.3%,"$39,291",+49.3%,"$33,176",+42.2%,"$61,589",+46.5%,"$45,263",+64.2%,"$38,873",+51.3%,"$26,621",+9.7%,"$20,125",+25.6%,"$15,449",+24.7%,"$78,177",+94.4%,"$59,922",+127.2%,"$38,519",+64.6%,"$43,147",+34.9%,"$45,907",+100.6%,"$20,650",Â -0.7%,"$106,113",N,"$29,768",Â -21.0%,"$19,069",Â -24.3%,"$42,715",+57.2%,"$18,503",+6.3%,"$17,476",+79.8%,"$65,006",N,"$64,250",N,"$44,739",N,19.81%,19.33%,20.67%
1840020198,Lakewood,Colorado,CO,Jefferson,08059,39.6977,-105.1168,157935,1416,80465 80232 80235 80214 80215 80227 80226 80228 80201 80225,"$70,178",+45.9%,"$54,680",+55.3%,"$40,944",+60.1%,"$70,826",+43.1%,"$55,141",+55.5%,"$42,620",+59.1%,"$93,352",N,"$56,390",+52.2%,"$42,496",+70.9%,"$61,875",+19.2%,"$61,260",+35.8%,"$31,749",+64.8%,"$58,153",+46.3%,"$55,616",+81.5%,"$25,129",+44.8%,"$60,310",+61.0%,"$61,504",Â +134.3%,"$29,815",+76.1%,"$82,671",+98.4%,"$50,651",+84.4%,"$30,301",+74.1%,"$66,532",N,"$56,119",+81.7%,"$26,274",+76.5%,20.93%,20.33%,20.67%
1840008354,Lafayette,Indiana,IN,Tippecanoe,18157,40.3990,-86.8594,157820,942,47909 47905 47904 47901 47902 47903,"$45,126",+25.8%,"$35,298",+48.7%,"$27,232",+41.7%,"$47,522",+31.5%,"$35,245",+46.1%,"$28,778",+43.6%,"$27,065",Â -1.0%,"$40,107",+108.5%,"$18,830",+13.0%,"$58,073",+87.1%,"$33,033",+103.9%,"$27,084",+62.8%,"$35,789",+12.7%,"$31,557",+86.3%,"$16,012",+44.9%,"$125,317",N,"$23,574",+9.9%,"$13,074",+1.1%,"$83,026",N,"$19,391",Â -7.4%,"$38,240",N,"$35,162",N,"$23,590",+42.0%,"$14,276",+44.4%,19.81%,19.33%,20.00%
1840015039,Lake Charles,Louisiana,LA,Calcasieu,22019,30.2012,-93.2122,156181,674,70605 70607 70601 70615 70602 70606 70609 70612 70616 70629,"$37,894",+23.1%,"$24,640",+32.0%,"$30,607",+70.8%,"$50,535",+33.6%,"$30,967",+35.9%,"$48,333",+101.2%,"$30,695",+42.9%,"$20,189",+60.6%,"$15,375",+34.3%,"$21,231",Â -58.8%,"$36,131",+23.0%,"$13,186",Â -33.0%,"$14,036",Â -47.3%,"$13,724",Â -18.7%,"$24,115",+59.5%,"$125,717",N,"$21,321",Â -56.5%,"$21,452",+21.0%,"$19,503",Â -33.2%,"$13,758",+53.6%,"$10,171",Â -17.2%,"$35,555",N,"$37,502",+107.9%,"$20,263",+77.9%,22.41%,17.33%,19.00%
1840020794,Odessa,Texas,TX,Ector,48135,31.8831,-102.3406,155998,1052,79761 79762 79763 79765 79768 79769,"$66,316",+112.5%,"$41,020",+115.9%,"$29,420",+82.8%,"$67,447",+103.0%,"$43,472",+113.2%,"$31,186",+73.7%,"$64,251",N,"$21,562",+142.4%,"$20,125",+96.7%,"$85,758",+47.2%,"$78,172",+96.7%,"$32,213",Â -11.5%,"$53,423",+107.7%,"$32,159",+100.6%,"$22,771",+133.5%,"$72,591",+91.4%,"$16,851",Â -45.0%,"$24,043",+59.2%,"$78,286",N,"$33,977",+148.4%,"$10,129",Â -13.7%,"$61,435",N,"$30,212",+85.2%,"$28,744",N,22.41%,21.67%,23.00%
1840005563,Tuscaloosa,Alabama,AL,Tuscaloosa,01125,33.2348,-87.5267,155499,631,35475 35476 35405 35404 35406 35401 35403 35407 35486 35487,"$40,934",+47.6%,"$27,649",+83.8%,"$28,498",+49.0%,"$64,727",+88.9%,"$36,420",+128.9%,"$37,802",+68.5%,"$31,805",+39.1%,"$22,889",+73.1%,"$18,497",+21.1%,"$70,719",N,"$15,201",+11.3%,"$23,352",+45.7%,"$63,091",+108.5%,"$2,475",Â -72.7%,"$14,862",Â -42.7%,"$46,169",+8.4%,"$13,265",+18.7%,"$16,799",Â -56.2%,"$25,290",+51.1%,"$2,609",Â -67.5%,"$35,037",N,"$117,329",N,"$12,666",+15.6%,"$11,480",+67.2%,19.81%,17.33%,19.67%
1840015800,Warner Robins,Georgia,GA,Houston,13153,32.5970,-83.6529,155140,805,31088 31005 31093 31099,"$51,289",+33.6%,"$35,289",+29.9%,"$25,262",+39.4%,"$70,204",+69.1%,"$47,165",+69.6%,"$32,201",+54.7%,"$42,013",+40.5%,"$25,474",+4.7%,"$23,290",+71.9%,"$36,145",Â -23.2%,"$2,499",Â -89.7%,"$18,843",+17.8%,"$42,813",+21.3%,"$26,750",Â -1.5%,"$21,828",+53.7%,"$30,976",Â -36.7%,"$17,148",Â -71.1%,"$21,157",+26.2%,"$40,480",+4.9%,"$37,292",+17.2%,"$14,234",+0.4%,"$2,656",N,"$43,219",+88.2%,"$13,366",+36.4%,22.41%,23.33%,22.67%
1840020502,Palmdale,California,CA,Los Angeles,06037,34.5944,-118.1057,155079,564,93552 93550 93591 93551 93590 93599,"$71,774",+52.9%,"$40,028",+33.7%,"$22,962",+40.1%,"$76,398",+47.6%,"$38,283",+24.7%,"$23,618",+21.4%,"$57,045",+56.1%,"$35,455",+17.0%,"$23,782",+77.5%,"$85,100",+34.3%,"$75,781",+99.6%,"$28,552",+21.1%,"$74,166",+89.2%,"$47,473",+82.6%,"$19,268",+79.2%,"$60,463",+69.3%,"$13,740",Â -51.5%,"$14,605",Â -16.2%,"$65,956",+40.1%,"$91,351",N,"$19,665",+67.5%,"$62,102",N,"$66,560",N,"$20,602",+99.6%,19.44%,19.67%,22.33%
1840015144,Hollywood,Florida,FL,Broward,12011,26.0294,-80.1679,154817,2192,33019 33024 33023 33021 33020 33004 33316 33312 33022 33081 33082 33302,"$55,835",+52.1%,"$35,844",+38.0%,"$30,675",+38.8%,"$60,566",+56.8%,"$37,432",+41.6%,"$36,003",+47.0%,"$42,679",+45.0%,"$34,539",+55.3%,"$23,035",+80.2%,"$51,843",+31.2%,"$24,209",Â -33.7%,"$26,783",+22.2%,"$54,523",+62.0%,"$32,331",+27.6%,"$27,881",+88.4%,"$64,249",+92.0%,"$65,858",N,"$70,516",N,"$33,996",+14.3%,"$31,878",+64.3%,"$10,261",Â -23.2%,"$66,468",N,"$50,558",N,"$19,449",+68.0%,19.81%,20.33%,22.33%
1840020792,Midland,Texas,TX,Midland,48329,32.0249,-102.1137,154793,758,79701 79706 79707 79705 79703 79702 79708 79711,"$84,955",+116.1%,"$49,601",+124.5%,"$37,874",+81.4%,"$92,012",+106.8%,"$57,361",+142.9%,"$41,178",+73.5%,"$48,068",+121.3%,"$24,013",+66.3%,"$26,884",+115.3%,"$250,001",N,"$83,674",+43.6%,"$70,664",+122.3%,"$53,999",+94.1%,"$24,184",+42.9%,"$25,951",+146.4%,"$118,965",N,"$81,835",N,"$53,674",+97.4%,"$115,933",N,"$82,821",N,"$29,945",N,"$50,891",N,"$30,973",+98.0%,"$23,627",N,22.41%,21.67%,23.00%
1840043455,Macon,Georgia,GA,Bibb,13021,32.8065,-83.6974,153159,237,31206 31052 31210 31211 31213 31216 31217 31207 31204 31201 31220 31202 31203 31205 31208 31209 31221 31294 31295 31296 31297,"$29,390",+7.2%,"$24,528",+40.4%,"$19,707",+22.5%,"$49,356",+36.4%,"$41,911",+91.6%,"$36,015",+49.7%,"$24,401",+12.3%,"$19,849",+57.4%,"$14,354",+22.5%,"$54,275",+71.4%,"$41,587",+109.0%,"$20,080",+14.1%,"$23,118",Â -26.5%,"$32,760",+33.5%,"$12,063",+3.7%,"$25,094",Â +62.8%,"$5,917",Â -32.4%,"$6,614",Â -14.6%,"$63,424",N,"$63,616",N,"$12,057",+33.1%,"$32,266",N,"$15,041",Â -47.0%,"$7,833",Â -36.7%,22.41%,23.33%,22.67%
1840001626,Kansas City,Kansas,KS,Wyandotte,20209,39.1234,-94.7443,152960,473,66101 66102 66103 66104 66105 66106 66109 66115 66112 66111 66118 66110 66117 66119 66160,"$45,391",+37.5%,"$30,238",+45.9%,"$22,530",+43.2%,"$51,551",+43.3%,"$37,436",+68.8%,"$25,882",+44.8%,"$30,038",+9.4%,"$19,777",+26.4%,"$20,717",+46.3%,"$37,878",+4.4%,"$22,033",+15.5%,"$17,482",+51.7%,"$44,416",+28.3%,"$23,105",+10.5%,"$15,854",+49.5%,"$51,042",+38.9%,"$71,617",N,"$24,774",+74.9%,"$31,079",Â -2.0%,"$30,936",+82.4%,"$15,982",+45.4%,"$48,741",N,"$26,454",+24.4%,"$15,033",+46.1%,15.37%,16.67%,20.00%
1840021573,Sunnyvale,California,CA,Santa Clara,06085,37.3836,-122.0256,152703,2676,95002 94089 94085 94086 94087 94088,"$151,475",+103.6%,"$118,662",+97.2%,"$74,696",+104.5%,"$141,065",+92.3%,"$93,514",+65.6%,"$80,090",+93.6%,"$44,708",Â -27.0%,"$44,304",Â -26.3%,"$36,767",+13.6%,"$166,576",+104.7%,"$143,303",+103.4%,"$83,254",+136.0%,"$87,755",+50.1%,"$71,599",+32.5%,"$32,907",+73.1%,"$188,582",N,"$280,672",N,"$162,098",N,"$192,981",N,"$95,203",+92.4%,"$40,165",+87.7%,"$70,837",N,"$89,129",+43.6%,"$27,944",+58.7%,19.44%,19.67%,22.33%
1840020507,Pomona,California,CA,Los Angeles,06037,34.0585,-117.7626,151691,2548,91766 91767 91768 91769,"$67,202",+67.9%,"$39,096",+52.2%,"$23,867",+79.0%,"$65,414",+58.0%,"$38,346",+39.5%,"$23,547",+46.0%,"$61,097",+54.1%,"$15,859",Â -23.1%,"$28,230",+70.5%,"$72,188",+54.5%,"$32,904",+92.1%,"$33,124",+121.1%,"$65,819",+76.5%,"$35,283",+57.1%,"$20,053",+105.5%,"$44,689",+22.5%,"$46,918",N,"$10,816",+7.0%,"$65,673",+109.4%,"$95,865",N,"$13,664",+33.2%,"$74,017",N,"$61,067",+127.7%,"$22,470",+135.6%,19.44%,19.67%,22.33%
1840020620,Escondido,California,CA,San Diego,06073,33.1347,-117.0722,151625,1568,92029 92025 92026 92027 92030 92033 92046,"$58,157",+36.6%,"$27,405",+5.1%,"$28,518",+56.3%,"$54,045",+20.4%,"$26,232",+0.1%,"$28,202",+31.0%,"$52,689",+33.0%,"$45,281",+20.1%,"$49,789",N,"$108,042",+109.2%,"$54,035",N,"$45,370",+149.5%,"$51,985",+50.6%,"$26,679",+8.3%,"$18,537",+97.0%,"$35,872",Â -6.4%,"$33,407",+52.1%,"$32,174",+127.4%,"$76,399",+135.6%,"$26,257",+47.5%,"$19,835",+108.8%,"$73,053",N,"$53,471",+78.2%,"$21,132",+127.7%,19.44%,19.67%,22.33%
1840020930,Pasadena,Texas,TX,Harris,48201,29.6583,-95.1499,151227,1339,77058 77059 77586 77506 77507 77504 77505 77502 77503 77258 77501 77508,"$53,819",+39.7%,"$36,228",+44.0%,"$24,006",+47.3%,"$54,340",+32.4%,"$36,523",+42.0%,"$24,001",+29.6%,"$80,600",N,"$16,519",Â -39.2%,"$26,916",+103.6%,"$90,325",+129.0%,"$73,600",N,"$37,493",+105.6%,"$49,653",+52.8%,"$38,959",+83.6%,"$18,269",+78.0%,"$49,999",+35.1%,"$14,106",Â -41.3%,"$23,675",+77.9%,"$55,231",+63.1%,"$71,206",N,"$16,373",+68.3%,"$41,999",N,"$40,769",+114.3%,"$19,800",+97.5%,22.41%,21.67%,23.00%
1840003219,New Bedford,Massachusetts,MA,Bristol,25005,41.6697,-70.9428,149910,1840,02740 02744 02745 02746 02741 02742,"$47,305",+71.6%,"$28,630",+82.8%,"$26,278",+68.4%,"$54,343",+80.8%,"$29,657",+82.6%,"$30,194",+80.3%,"$42,329",+96.0%,"$31,580",+122.2%,"$28,392",+142.4%,"$31,869",+18.7%,"$2,499",Â -83.1%,"$9,962",Â -23.0%,"$33,026",+118.4%,"$15,947",+66.1%,"$14,717",+93.4%,"$23,129",Â +6.1%,"$25,364",Â +49.2%,"$19,407",+68.8%,"$34,255",+62.6%,"$29,879",N,"$19,056",+46.7%,"$32,853",N,"$16,802",+40.1%,"$17,669",+80.9%,20.19%,23.67%,26.33%
1840020253,Fairfield,California,CA,Solano,06095,38.2592,-122.0324,148683,1097,94585 94533 94534 94535,"$89,693",+75.3%,"$63,037",+93.9%,"$35,678",+73.1%,"$94,621",+80.9%,"$70,972",+103.8%,"$37,392",+57.2%,"$69,450",+47.5%,"$63,128",+109.8%,"$31,516",+68.8%,"$93,693",+70.5%,"$49,818",+86.6%,"$38,416",+96.2%,"$83,060",+97.4%,"$76,143",N,"$24,500",+81.0%,"$77,853",+87.0%,"$53,182",N,"$33,791",+78.1%,"$125,313",N,"$57,500",+70.1%,"$31,638",N,"$84,738",N,"$27,162",Â -14.2%,"$30,367",+128.0%,19.44%,19.67%,22.33%
1840008143,Naperville,Illinois,IL,DuPage,17043,41.7483,-88.1657,148449,1476,60540 60563 60564 60565 60567,"$140,061",+57.8%,"$75,184",+62.0%,"$59,115",+66.3%,"$140,166",+57.2%,"$74,092",+61.6%,"$61,584",+68.1%,"$90,755",+35.0%,"$90,207",+76.9%,"$45,343",+50.4%,"$151,873",+59.9%,"$98,838",+70.2%,"$60,542",+98.1%,"$97,956",+42.9%,"$85,385",+118.0%,"$37,222",+81.2%,"$184,114",N,"$128,711",N,"$34,273",+69.6%,"$113,000",+46.9%,"$61,929",+62.0%,"$25,026",+3.9%,"$97,882",N,"$91,349",+88.8%,"$23,321",+21.4%,19.81%,19.33%,20.67%
1840018417,Bellevue,Washington,WA,King,53033,47.5951,-122.1535,148164,1709,98004 98005 98006 98007 98008 98009 98015,"$127,402",+104.4%,"$79,206",+92.0%,"$71,428",+93.5%,"$112,008",+74.6%,"$70,126",+71.0%,"$74,109",+82.0%,"$76,500",+62.7%,"$67,376",+93.8%,"$38,296",+58.4%,"$152,444",+144.2%,"$109,100",+134.4%,"$73,194",+138.9%,"$79,066",+60.4%,"$60,465",+33.7%,"$39,826",+108.3%,"$122,402",N,"$154,089",N,"$35,286",N,"$112,408",N,"$38,493",+17.1%,"$33,398",+144.5%,"$102,768",N,"$85,528",+74.9%,"$42,783",N,19.00%,18.57%,21.07%
1840001621,Topeka,Kansas,KS,Shawnee,20177,39.0346,-95.6955,147458,787,66621 66622 66609 66608 66607 66606 66605 66604 66603 66611 66612 66614 66616 66601 66624 66625 66626 66629 66636 66647 66667 66675 66683 66699,"$50,761",+41.3%,"$34,091",+47.7%,"$28,704",+46.8%,"$53,439",+42.9%,"$35,239",+46.3%,"$31,427",+47.7%,"$39,397",+49.1%,"$31,063",+82.4%,"$20,058",+47.9%,"$83,064",+101.4%,"$72,258",N,"$28,533",+67.7%,"$50,322",+66.0%,"$40,086",+96.6%,"$20,450",+57.0%,"$60,105",+116.3%,"$30,625",Â +51.5%,"$25,571",+93.3%,"$48,690",+58.1%,"$29,487",+33.1%,"$12,665",+40.9%,"$34,443",N,"$37,621",+98.0%,"$20,229",+35.5%,15.37%,16.67%,20.00%
1840008192,Joliet,Illinois,IL,Will,17197,41.5189,-88.1499,147344,886,60421 60586 60432 60433 60431 60436 60435 60434,"$71,284",+49.3%,"$38,982",+45.5%,"$30,849",+59.1%,"$81,203",+57.4%,"$45,092",+65.8%,"$33,582",+53.6%,"$52,331",+58.4%,"$24,567",Â -2.8%,"$23,092",+68.8%,"$250,001",N,"$84,127",+45.4%,"$71,192",N,"$62,615",+38.8%,"$27,404",Â -10.9%,"$20,322",+60.1%,"$51,131",+19.2%,"$52,043",N,"$14,024",Â -5.3%,"$86,250",+147.9%,"$40,081",+110.3%,"$18,957",+49.3%,"$51,840",N,"$26,518",Â -16.5%,"$23,759",+87.7%,19.81%,19.33%,20.67%
1840019612,Beaumont,Texas,TX,Jefferson,48245,30.0849,-94.1451,146091,547,77708 77705 77706 77707 77701 77702 77703 77713 77704 77710 77720 77725 77726,"$54,488",+67.4%,"$33,433",+60.7%,"$30,253",+62.4%,"$73,019",+71.8%,"$46,940",+88.1%,"$37,463",+48.7%,"$40,256",+74.4%,"$27,450",+119.8%,"$23,316",+89.1%,"$72,217",+64.3%,"$55,043",+71.2%,"$34,628",+65.8%,"$46,173",+54.4%,"$24,537",+12.7%,"$17,686",+39.7%,"$54,194",+9.9%,"$19,807",+5.6%,"$43,642",+77.1%,"$44,411",+63.5%,"$44,124",N,"$24,384",+87.4%,"$24,815",N,"$15,697",Â -21.9%,"$12,419",Â -13.0%,22.41%,21.67%,23.00%
1840000838,Paterson,New Jersey,NJ,Passaic,34031,40.9147,-74.1624,145233,6665,07524 07522 07514 07513 07505 07502 07504 07501 07503 07507 07509 07510 07533 07543 07544,"$47,369",+44.5%,"$24,785",+35.4%,"$19,029",+43.5%,"$49,212",+47.3%,"$17,441",Â -10.3%,"$19,589",+24.7%,"$38,467",+23.7%,"$26,512",+63.2%,"$24,114",+82.2%,"$51,093",+40.8%,"$34,979",+57.8%,"$12,609",Â -3.3%,"$50,421",+43.4%,"$19,819",+18.5%,"$17,239",+48.8%,"$33,123",+44.5%,"$15,101",Â -15.4%,"$16,168",+86.2%,"$81,778",N,"$30,890",+49.3%,"$17,856",+56.6%,"$49,865",N,"$28,845",+54.8%,"$16,116",+44.7%,21.67%,19.00%,25.67%
1840020313,Merced,California,CA,Merced,06047,37.3057,-120.4778,145149,1390,95348 95340 95341 95343,"$50,309",+65.3%,"$32,309",+51.8%,"$21,137",+61.2%,"$57,207",+59.5%,"$36,669",+58.0%,"$28,952",+69.5%,"$30,750",+49.9%,"$23,107",+69.8%,"$21,185",+111.9%,"$71,328",N,"$40,294",+85.6%,"$19,343",N,"$45,072",+65.0%,"$21,769",+26.5%,"$15,562",+70.4%,"$38,038",+32.3%,"$16,706",Â -17.8%,"$28,292",+97.0%,"$31,411",+28.5%,"$23,979",+33.0%,"$13,002",+13.9%,"$45,083",N,"$26,615",+42.6%,"$15,124",+72.3%,19.44%,19.67%,22.33%
1840020255,Pueblo,Colorado,CO,Pueblo,08101,38.2705,-104.6112,143932,789,81004 81005 81003 81001 81008 81002 81010 81011 81012,"$43,148",+45.5%,"$29,330",+59.2%,"$24,554",+53.2%,"$47,986",+58.0%,"$32,001",+68.1%,"$25,662",+47.4%,"$42,117",+47.3%,"$18,678",+32.6%,"$17,858",+45.1%,"$85,607",N,"$25,692",+30.1%,"$41,549",+64.1%,"$39,069",+53.3%,"$24,314",+91.8%,"$20,128",+74.7%,"$16,975",Â -33.4%,"$14,702",Â -23.6%,"$17,014",+6.6%,"$39,141",+55.4%,"$31,431",+137.4%,"$13,933",+43.7%,"$32,942",N,"$20,525",+66.0%,"$20,193",+84.7%,20.93%,20.33%,20.67%
