City_Name,State_Name,Vacant_houses,normalized_houses
Kendall,Florida,0.055502249,0.137784606
Baldwin Park,California,0.01752651,0.043509647
Rancho Cordova,California,0.030649332,0.076087117
Conway,Arkansas,0.077555176,0.192531106
Gary,Indiana,0.232440843,0.577035536
Altoona,Pennsylvania,0.09689435,0.2405407
Lodi,California,0.038359041,0.095226508
Arlington Heights,Illinois,0.047187912,0.117144224
Bolingbrook,Illinois,0.032407407,0.080451547
Rochester Hills,Michigan,0.04796847,0.119081963
Winchester,Virginia,0.07824119,0.194234139
Framingham,Massachusetts,0.050907588,0.126378338
Hilton Head Island,South Carolina,0.40281894,1
Centreville,Virginia,0.024835139,0.061653355
Union City,California,0.021861166,0.054270452
Owensboro,Kentucky,0.067352701,0.167203412
Jackson,Tennessee,0.101997549,0.253209417
Cleveland,Tennessee,0.069304448,0.172048633
Wausau,Wisconsin,0.063692556,0.158117084
Camden,New Jersey,0.118720636,0.294724563
Anniston,Alabama,0.173375168,0.430404707
Evanston,Illinois,0.088126052,0.218773358
Apple Valley,California,0.046098378,0.11443945
Mansfield,Ohio,0.103783279,0.257642501
Caguas,Puerto Rico,None,0
Schaumburg,Illinois,0.045279297,0.112406078
Pocatello,Idaho,0.070373551,0.174702687
Woodbury,Minnesota,0.035825325,0.088936546
Southfield,Michigan,0.072749004,0.18059976
Ellicott City,Maryland,0.034891709,0.086618839
Dale City,Virginia,0.022982612,0.057054447
Maple Grove,Minnesota,0.028320064,0.070304698
Pittsburg,California,0.029404436,0.072996657
New Britain,Connecticut,0.07794351,0.193495147
Morgantown,West Virginia,0.144843986,0.359575908
Mansfield,Texas,0.040350738,0.100170906
Hammond,Louisiana,0.145808737,0.361970907
Dothan,Alabama,0.094067746,0.233523642
Harrisonburg,Virginia,0.06512402,0.1616707
Wenatchee,Washington,0.054885569,0.136253695
Waukesha,Wisconsin,0.037819693,0.093887574
Pawtucket,Rhode Island,0.067007567,0.166346615
Redmond,Washington,0.064433802,0.15995723
Lauderhill,Florida,0.105167635,0.261079171
Sumter,South Carolina,0.104646983,0.25978665
Redlands,California,0.051363256,0.127509536
Daphne,Alabama,0.079131365,0.196444003
Mount Vernon,Washington,0.041688341,0.103491512
Weston,Florida,0.055065317,0.13669992
St. Charles,Missouri,0.059255292,0.147101554
Janesville,Wisconsin,0.044319381,0.110023081
Sherman,Texas,0.077692988,0.192873225
North Richland Hills,Texas,0.046843958,0.116290356
Broomfield,Colorado,0.051632692,0.128178412
El Paso de Robles,California,None,0
Bristol,Tennessee,0.096497227,0.239554841
Wilmington,Delaware,0.114516366,0.284287442
Casas Adobes,Arizona,0.06346473,0.157551504
Walnut Creek,California,0.058538437,0.145321958
Poinciana,Florida,0.098664748,0.244935722
Lynwood,California,0.018490471,0.045902685
Glen Burnie,Maryland,0.047754041,0.118549642
Lehi,Utah,0.033247595,0.082537318
Passaic,New Jersey,0.042671873,0.105933135
Homestead,Florida,0.053306522,0.132333703
West Bend,Wisconsin,0.038531469,0.095654561
Delray Beach,Florida,0.179106048,0.444631645
Sheboygan,Wisconsin,0.069188233,0.171760129
Lake Elsinore,California,0.033088757,0.082143002
Daytona Beach,Florida,0.193969641,0.481530588
Los Lunas,New Mexico,0.046532438,0.115517006
Lima,Ohio,0.111741952,0.277399945
Decatur,Alabama,0.070253639,0.174405004
Rocklin,California,0.03069974,0.076212256
Rogers,Arkansas,0.057940809,0.143838343
Castle Rock,Colorado,0.045642374,0.113307418
Hanover,Pennsylvania,0.075179448,0.186633349
Bossier City,Louisiana,0.089128697,0.221262429
Dubuque,Iowa,0.075329359,0.187005504
Rockville,Maryland,0.048259579,0.119804642
Victoria,Texas,0.119353589,0.296295872
Saratoga Springs,New York,0.141937693,0.352361021
Guaynabo,Puerto Rico,None,0
Gaithersburg,Maryland,0.046869252,0.116353149
Union City,New Jersey,0.073483273,0.182422587
Ames,Iowa,0.080090628,0.198825378
West Des Moines,Iowa,0.065403727,0.162365074
South San Francisco,California,0.038795574,0.096310203
Yorba Linda,California,0.025416931,0.063097656
Casper,Wyoming,0.096296842,0.239057384
Palatine,Illinois,0.049280749,0.122339702
Corvallis,Oregon,0.07212809,0.179058338
Ankeny,Iowa,0.057059097,0.141649489
Mount Vernon,New York,0.06800659,0.168826694
Rowlett,Texas,0.039202539,0.097320496
Lakeville,Minnesota,0.029452255,0.073115368
Alpharetta,Georgia,0.052205911,0.129601431
Longview,Washington,0.058684306,0.145684078
DeKalb,Illinois,0.082386193,0.204524129
Petaluma,California,0.036439939,0.090462328
Redondo Beach,California,0.049259654,0.122287333
Tamarac,Florida,0.074839734,0.185790008
Laguna Niguel,California,0.068032697,0.168891505
Eagan,Minnesota,0.027269845,0.067697524
Kenner,Louisiana,0.091243774,0.226513118
Bay City,Michigan,0.097227497,0.24136774
North Little Rock,Arkansas,0.118364987,0.293841662
Sammamish,Washington,0.028788148,0.071466719
Shawnee,Kansas,0.031513319,0.078231969
Jupiter,Florida,0.158512337,0.393507656
Doral,Florida,0.11090152,0.275313569
Florence-Graham,California,0.027512521,0.068299969
Carbondale,Illinois,0.208252112,0.516986892
Blaine,Minnesota,0.025474255,0.063239963
Weirton,West Virginia,0.088491855,0.219681465
Tulare,California,0.03531414,0.087667526
Wellington,Florida,0.098491792,0.244506358
Pflugerville,Texas,0.037440067,0.09294515
Palo Alto,California,0.077048159,0.191272434
Schenectady,New York,0.112522034,0.279336503
Great Falls,Montana,0.075632934,0.187759131
Michigan City,Indiana,0.147113718,0.365210529
Bayonne,New Jersey,0.062569381,0.155328796
Eden Prairie,Minnesota,0.042431237,0.105335755
Port Orange,Florida,0.09162952,0.227470734
Dublin,California,0.036845984,0.091470337
Grand Forks,North Dakota,0.081968396,0.203486946
Noblesville,Indiana,0.046935537,0.116517701
San Clemente,California,0.080947199,0.20095182
Brentwood,California,0.020491803,0.050871002
Carmichael,California,0.039744965,0.098667071
East Orange,New Jersey,0.097078104,0.240996871
Eastvale,California,0.023712364,0.05886606
Chapel Hill,North Carolina,0.067262683,0.166979941
Rocky Mount,North Carolina,0.117433507,0.291529259
Haverhill,Massachusetts,0.044079207,0.109426848
Beloit,Wisconsin,0.066365808,0.164753445
Glens Falls,New York,0.070794078,0.175746647
Brentwood,New York,0.033198839,0.082416281
Fairbanks,Alaska,0.13270454,0.329439673
Springfield,Oregon,0.033184977,0.082381869
Bethesda,Maryland,0.058720005,0.145772701
Johnstown,Pennsylvania,0.229857181,0.570621582
Dundalk,Maryland,0.073428749,0.182287231
Castro Valley,California,0.03019924,0.074969762
Coon Rapids,Minnesota,0.024896596,0.061805922
Elmira,New York,0.141936004,0.352356828
Mankato,Minnesota,0.067833466,0.168396913
Albany,Oregon,0.04103008,0.101857375
North Miami,Florida,0.071858114,0.178388121
Encinitas,California,0.076416238,0.189703687
Skokie,Illinois,0.0428809,0.106452045
Leander,Texas,0.080059098,0.198747105
Parkersburg,West Virginia,0.130904802,0.324971815
Waltham,Massachusetts,0.053343379,0.132425201
Port Charlotte,Florida,0.133308887,0.330939968
Palm Harbor,Florida,0.114475959,0.284187131
San Luis Obispo,California,0.083016418,0.206088666
Sebring,Florida,0.188926838,0.469011805
Council Bluffs,Iowa,0.067490775,0.167546181
Hamilton,Ohio,0.076409171,0.189686143
Moore,Oklahoma,0.049838579,0.123724518
Pico Rivera,California,0.023100409,0.057346879
Casa Grande,Arizona,0.158855053,0.39435845
Monessen,Pennsylvania,0.189844348,0.471289528
Montebello,California,0.026935198,0.066866762
Rome,Georgia,0.095941661,0.238175645
The Hammocks,Florida,0.03927641,0.097503881
Millcreek,Utah,0.057748593,0.143361166
Sanford,Florida,0.084802987,0.210523832
National City,California,0.045621573,0.113255779
Mayaguez,Puerto Rico,None,0
Burnsville,Minnesota,0.034336391,0.08524026
Coconut Creek,Florida,0.100441215,0.24934581
Morristown,Tennessee,0.083810113,0.208059018
Reston,Virginia,0.061101492,0.151684754
Lakewood,Washington,0.055298344,0.137278411
Spring,Texas,0.047312417,0.117453308
Gadsden,Alabama,0.154751943,0.38417246
Taylor,Michigan,0.043855062,0.108870407
Novi,Michigan,0.050425295,0.125181043
Marietta,Georgia,0.066769254,0.165755001
Hot Springs,Arkansas,0.187939221,0.466560041
Woodland,California,0.031228346,0.077524523
Fountainebleau,Florida,0.047643465,0.118275136
La Habra,California,0.026729484,0.066356076
Malden,Massachusetts,0.061217128,0.151971821
South Whittier,California,0.024960506,0.061964579
Commerce City,Colorado,0.036002014,0.089375177
South Hill,Washington,0.028850402,0.071621265
Bristol,Connecticut,0.056144729,0.139379566
Columbus,Indiana,0.069832655,0.17335991
West Allis,Wisconsin,0.052386697,0.130050233
Taylorsville,Utah,0.035375041,0.087818713
Bangor,Maine,0.081320755,0.201879174
Monterey Park,California,0.041626062,0.103336904
Greenwood,Indiana,0.048229407,0.11972974
Bartlett,Tennessee,0.022900056,0.056849502
Bradenton,Florida,0.160711209,0.398966367
Pontiac,Michigan,0.0860854,0.213707429
Staunton,Virginia,0.076485872,0.189876553
Meriden,Connecticut,0.0699469,0.173643523
Gardena,California,0.0367079,0.091127542
Apex,North Carolina,0.058688095,0.145693485
Royal Oak,Michigan,0.060171553,0.149376176
Cupertino,California,0.050043777,0.124233923
La Mesa,California,0.040709051,0.101060419
Benton Harbor,Michigan,0.122793149,0.304834596
St. Clair Shores,Michigan,0.043603325,0.108245469
Des Plaines,Illinois,0.059575994,0.147897698
Lewiston,Maine,0.078050546,0.193760864
Margate,Florida,0.108601116,0.269602805
Midland,Michigan,0.066728596,0.165654068
Carson City,Nevada,None,0
Bowie,Maryland,0.026391466,0.065516944
Middletown,New York,0.080884808,0.200796934
Caldwell,Idaho,0.034801851,0.086395766
San Rafael,California,0.047465513,0.11783337
Richland,Washington,0.046897038,0.116422128
St. Peters,Missouri,0.025873808,0.064231856
Wesley Chapel,Florida,0.072930409,0.181050099
Hendersonville,Tennessee,0.050715058,0.125900381
White Plains,New York,0.052247588,0.129704894
Huntersville,North Carolina,0.038602788,0.095831611
Santee,California,0.027645551,0.068630216
Jefferson City,Missouri,0.099588948,0.247230053
Beckley,West Virginia,0.13517508,0.335572801
Arcadia,California,0.055287407,0.13725126
Titusville,Florida,0.101694192,0.252456332
Cartersville,Georgia,0.045808124,0.113718893
Walla Walla,Washington,0.071475941,0.177439375
Orland Park,Illinois,0.035121705,0.087189805
Towson,Maryland,0.084029504,0.208603657
Weymouth,Massachusetts,None,0
Parker,Colorado,0.031478804,0.078146286
Palm Beach Gardens,Florida,0.119306136,0.296178069
Bozeman,Montana,0.076481836,0.189866534
East Stroudsburg,Pennsylvania,0.084495021,0.209759305
Huntington Park,California,0.024267458,0.060244084
Taunton,Massachusetts,0.049869818,0.123802068
Midwest City,Oklahoma,0.084759822,0.210416675
Medford,Massachusetts,0.05265813,0.130724067
Goldsboro,North Carolina,0.14685746,0.364574367
Euless,Texas,0.062381853,0.154863257
Manhattan,Kansas,0.120285926,0.298610403
Shoreline,Washington,0.037599301,0.09334045
Lake Havasu City,Arizona,0.265235809,0.658449201
Smyrna,Georgia,0.06871096,0.170575296
Cape Girardeau,Missouri,0.105756953,0.262542156
Tamiami,Florida,0.021906924,0.054384047
Kendale Lakes,Florida,0.028235536,0.070094857
Grants Pass,Oregon,0.048917931,0.121439004
Blue Springs,Missouri,0.041962357,0.104171758
Southaven,Mississippi,0.073047295,0.181340269
Tinley Park,Illinois,0.032745813,0.081291642
Diamond Bar,California,0.03432701,0.085216971
Pittsfield,Massachusetts,0.093016837,0.230914755
Eagle Pass,Texas,0.091156727,0.226297023
New Brunswick,New Jersey,0.121194814,0.300866722
Lenexa,Kansas,0.054291133,0.134778005
Hazleton,Pennsylvania,0.083305228,0.206805638
Twin Falls,Idaho,0.055726797,0.138342048
Brookhaven,Georgia,0.066795144,0.165819274
Novato,California,0.033237742,0.082512858
Tigard,Oregon,0.044942836,0.111570811
Highland,California,0.026477293,0.06573001
Fountain Valley,California,0.020653341,0.051272021
Dearborn Heights,Michigan,0.048679183,0.120846311
Grapevine,Texas,0.057699226,0.143238612
Fond du Lac,Wisconsin,0.054073034,0.134236573
Hacienda Heights,California,0.029669944,0.073655782
Ithaca,New York,0.112126187,0.278353811
Apple Valley,Minnesota,0.035455894,0.088019431
Chicopee,Massachusetts,0.05629502,0.139752664
Oak Lawn,Illinois,0.041905659,0.104031005
Cathedral City,California,0.198076159,0.491725039
Delano,California,0.039664708,0.098467833
Bentonville,Arkansas,0.087359601,0.216870639
Stonecrest,Georgia,0.056477998,0.140206908
Kettering,Ohio,0.059418412,0.1475065
Colton,California,0.036916787,0.091646105
Kingston,New York,0.100596318,0.249730854
West Haven,Connecticut,0.05832417,0.144790039
St. Cloud,Florida,0.064224481,0.15943759
Normal,Illinois,0.08496553,0.210927346
Berwyn,Illinois,0.066739554,0.165681271
Milford,Connecticut,None,0
Aloha,Oregon,0.028647743,0.071118163
Arroyo Grande,California,0.067802983,0.168321239
Minnetonka,Minnesota,0.055263158,0.137191062
Rosemead,California,0.028880381,0.071695688
Paramount,California,0.023753449,0.058968054
Yucaipa,California,0.035215453,0.087422535
Brunswick,Georgia,0.156278643,0.3879625
Williamsport,Pennsylvania,0.134204827,0.333164143
Elyria,Ohio,0.078300675,0.194381811
Leesburg,Virginia,0.03084017,0.076560874
Mount Prospect,Illinois,0.044887235,0.111432782
Pinellas Park,Florida,0.098704358,0.245034054
Bellevue,Nebraska,0.043379172,0.107689008
West Sacramento,California,0.034329464,0.085223063
Apopka,Florida,0.054259974,0.134700652
Lewiston,Idaho,0.044486384,0.110437667
Grand Island,Nebraska,0.051594836,0.128084434
Palm Desert,California,0.314557405,0.780890305
Milford city ,Connecticut,None,0
Watertown,New York,0.147129651,0.365250082
Little Elm,Texas,0.064407594,0.159892169
Chambersburg,Pennsylvania,0.074313243,0.184482991
Revere,Massachusetts,0.060678919,0.150635715
Peabody,Massachusetts,0.037773274,0.093772339
Wylie,Texas,0.029718485,0.073776285
Beaufort,South Carolina,0.121742055,0.30222525
Aspen Hill,Maryland,0.043445907,0.107854678
DeSoto,Texas,0.03418401,0.084861973
Helena,Montana,0.061501698,0.152678268
Edina,Minnesota,0.074095805,0.1839432
Wheaton,Illinois,0.044864735,0.111376925
West New York,New Jersey,0.057528214,0.142814074
Hoboken,New Jersey,0.067114761,0.166612724
Lacey,Washington,0.051408866,0.127622763
Summerville,South Carolina,0.063468429,0.157560687
Oak Park,Illinois,0.078526567,0.194942589
Maricopa,Arizona,0.096444763,0.239424599
Lompoc,California,0.034567732,0.085814565
Kentwood,Michigan,0.041851902,0.103897553
Levittown,Pennsylvania,0.027441442,0.068123515
Sierra Vista,Arizona,0.079148172,0.196485726
Levittown,New York,0.02855808,0.070895574
Madison,Alabama,0.054276615,0.134741964
Smyrna,Tennessee,0.053299368,0.132315943
Glendora,California,0.023662607,0.058742538
Burien,Washington,0.043829685,0.108807409
Perth Amboy,New Jersey,0.040268832,0.099967574
Herriman,Utah,0.056279184,0.139713351
Farmington,New Mexico,0.08901009,0.220967986
New Bern,North Carolina,0.118620249,0.294475352
Placentia,California,0.02608245,0.06474981
Hinesville,Georgia,0.10556868,0.262074767
Beaumont,California,0.029172203,0.072420137
Collierville,Tennessee,0.035,0.086887672
West Lafayette,Indiana,0.113476938,0.281707057
Florissant,Missouri,0.067151035,0.166702775
Hoffman Estates,Illinois,0.034759916,0.086291662
Queen Creek,Arizona,0.084725902,0.210332468
Aliso Viejo,California,0.03090792,0.076729063
Kannapolis,North Carolina,0.075126349,0.186501531
Methuen Town,Massachusetts,0.04219075,0.104738744
Sahuarita,Arizona,0.078876806,0.195812059
Traverse City,Michigan,0.123038516,0.305443721
Severn,Maryland,0.045353024,0.112589105
Catalina Foothills,Arizona,0.115049053,0.28560984
Galveston,Texas,0.317697539,0.788685703
Country Club,Florida,0.038081108,0.094536538
Cookeville,Tennessee,0.099310955,0.246539934
Mishawaka,Indiana,0.08066233,0.200244631
Rowland Heights,California,0.038426763,0.095394628
Plainfield,New Jersey,0.047708029,0.118435417
Bullhead City,Arizona,0.240174672,0.596234805
Stillwater,Oklahoma,0.165823928,0.411658717
Forney,Texas,0.081944283,0.203427086
Wheaton,Maryland,0.031363447,0.077859911
Azusa,California,0.037871368,0.094015857
North Bethesda,Maryland,0.046534653,0.115522505
Cerritos,California,0.021680713,0.053822477
Ashburn,Virginia,0.038869653,0.096494105
Bloomsburg,Pennsylvania,0.11770428,0.292201454
Morehead City,North Carolina,0.214646465,0.532860905
Coral Gables,Florida,0.1277666,0.317181213
Enid,Oklahoma,0.137015656,0.34014204
Lakewood,Ohio,0.081973474,0.203499552
Oroville,California,0.070603504,0.175273546
Wilson,North Carolina,0.113446498,0.281631489
Lawrence,Indiana,0.063230815,0.156970809
Portage,Michigan,0.048540112,0.120501067
Minot,North Dakota,0.097880326,0.242988391
Dunwoody,Georgia,0.060673359,0.150621912
Poway,California,0.029270605,0.072664421
San Jacinto,California,0.049818727,0.123675235
Troy,New York,0.134840699,0.334742699
Newark,California,0.02764947,0.068639945
Cuyahoga Falls,Ohio,0.057236074,0.142088835
Downers Grove,Illinois,0.046218684,0.11473811
Bedford,Texas,0.051174387,0.127040667
Reedley,California,0.032427211,0.080500711
Dublin,Ohio,0.04523301,0.11229117
Marana,Arizona,0.086706008,0.215248091
Cypress,California,0.021655295,0.053759376
Hollister,California,0.022820555,0.05665214
Murray,Utah,0.057158687,0.141896722
Roswell,New Mexico,0.11330366,0.281276893
